date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-01-30,0.1,-2.4,2.6,0.0,0.0,116.0,18.0,45.7,997.9,0
2019-01-31,1.1,-1.3,3.4,0.0,0.0,146.0,15.5,35.3,998.1,144
2019-02-01,-0.8,-2.6,0.5,0.0,0.0,95.0,15.1,38.9,995.6,0
2019-02-02,0.3,-2.8,2.6,0.0,0.0,10.0,10.4,24.1,1000.0,0
2019-02-03,1.6,-2.5,4.7,0.0,0.0,299.0,14.4,35.6,1016.1,372
2019-02-04,1.8,-4.1,4.3,0.1,0.0,209.0,23.0,68.0,1023.1,150
2019-02-05,3.4,0.0,5.8,0.0,0.0,237.0,19.1,42.1,1024.1,12
2019-02-06,3.8,0.0,5.7,11.0,0.0,201.0,16.2,36.4,1021.1,0
2019-02-07,6.2,4.0,9.2,1.2,0.0,193.0,22.3,50.0,1007.8,114
2019-02-08,7.1,5.5,8.9,1.5,0.0,207.0,27.0,53.6,1007.2,0
2019-02-09,7.8,6.3,10.1,1.3,0.0,218.0,32.8,71.6,998.9,108
2019-02-10,6.1,0.8,8.9,13.8,0.0,198.0,22.3,51.1,992.6,0
2019-02-11,5.1,2.9,7.4,0.0,0.0,297.0,27.0,59.4,1010.2,264
2019-02-12,4.8,2.8,7.8,0.0,0.0,280.0,18.0,45.7,1028.4,276
2019-02-13,7.2,5.8,8.3,0.2,0.0,253.0,17.6,36.4,1031.5,0
2019-02-14,6.4,0.4,11.7,0.0,0.0,234.0,10.8,27.7,1034.4,408
2019-02-15,6.1,-2.0,15.3,0.0,0.0,143.0,6.1,17.3,1031.8,558
2019-02-16,7.3,-0.1,13.5,0.0,0.0,205.0,11.2,31.0,1024.4,486
2019-02-17,9.1,4.0,14.2,0.0,0.0,169.0,9.7,20.9,1022.3,432
2019-02-18,6.9,0.3,15.4,0.4,0.0,179.0,7.6,25.9,1017.1,540
2019-02-19,6.7,4.1,8.8,2.3,0.0,242.0,16.6,46.8,1014.0,30
2019-02-20,7.5,5.8,9.2,0.0,0.0,243.0,16.6,35.6,1020.0,48
2019-02-21,8.2,6.9,9.3,1.6,0.0,256.0,17.3,34.6,1023.3,0
2019-02-22,4.9,0.7,7.1,0.0,0.0,70.0,14.8,37.1,1037.8,318
2019-02-23,2.8,-1.4,7.0,0.0,0.0,141.0,13.0,31.0,1041.7,426
2019-02-24,4.9,-1.6,14.5,0.0,0.0,240.0,6.1,18.4,1038.7,576
2019-02-25,5.0,-2.7,14.4,0.0,0.0,294.0,5.8,22.3,1037.7,588
2019-02-26,4.9,-1.7,14.2,0.0,0.0,300.0,5.0,20.5,1034.2,582
2019-02-27,7.5,-2.5,16.6,0.0,0.0,266.0,6.8,24.1,1024.7,600
2019-02-28,5.5,4.2,7.8,0.0,0.0,278.0,14.0,35.3,1012.9,0
2019-03-01,4.8,3.1,6.7,0.0,0.0,294.0,13.0,32.0,1012.9,0
2019-03-02,5.7,3.4,8.3,0.2,0.0,236.0,14.8,36.4,1012.9,108
2019-03-03,9.5,7.5,11.0,11.9,0.0,226.0,22.7,53.6,1001.3,0
2019-03-04,8.9,6.0,12.2,6.9,0.0,223.0,33.5,98.6,987.9,60
2019-03-05,5.5,1.8,8.4,0.9,0.0,250.0,21.6,54.4,1000.6,150
2019-03-06,6.7,0.7,11.1,2.4,0.0,160.0,19.8,56.9,1002.6,0
2019-03-07,9.8,7.1,13.3,8.8,0.0,195.0,29.2,85.3,991.6,126
2019-03-08,6.6,3.7,9.3,5.3,0.0,253.0,29.5,70.9,1002.9,228
2019-03-09,6.7,3.9,9.2,3.5,0.0,244.0,28.8,65.5,1002.7,48
2019-03-10,5.2,3.3,7.8,2.4,0.0,263.0,15.5,51.8,1002.9,120
2019-03-11,3.1,0.8,6.0,2.1,0.0,258.0,18.0,49.3,1010.1,24
2019-03-12,5.1,0.1,7.8,0.9,0.0,206.0,22.7,60.5,1010.6,12
2019-03-13,5.8,4.3,7.4,7.1,0.0,225.0,33.8,69.1,995.6,0
2019-03-14,6.0,5.2,7.2,10.0,0.0,242.0,25.2,63.7,995.0,0
2019-03-15,7.2,5.4,10.9,2.1,0.0,263.0,31.7,88.2,996.9,42
2019-03-16,7.2,4.5,10.3,7.0,0.0,238.0,23.4,61.2,1001.7,0
2019-03-17,7.4,4.1,10.3,4.4,0.0,240.0,25.9,64.8,997.1,90
2019-03-18,5.0,3.3,8.1,3.1,0.0,264.0,28.4,76.0,1009.8,216
2019-03-19,4.7,-0.5,9.1,0.0,0.0,278.0,15.1,45.7,1025.6,510
2019-03-20,6.6,-0.9,9.9,0.0,0.0,224.0,14.0,33.8,1031.1,60
2019-03-21,9.9,8.5,12.0,0.0,0.0,256.0,13.3,33.8,1033.1,0
2019-03-22,11.0,8.4,16.0,0.0,0.0,169.0,10.8,25.2,1030.6,258
2019-03-23,7.8,4.6,11.7,0.0,0.0,279.0,13.0,35.3,1028.4,126
2019-03-24,5.9,2.8,10.2,2.0,0.0,285.0,9.7,32.8,1025.9,318
2019-03-25,4.9,2.5,9.3,5.4,0.0,290.0,15.5,48.6,1017.3,216
2019-03-26,6.2,3.7,8.6,1.1,0.0,291.0,20.5,59.4,1026.0,96
2019-03-27,7.6,6.1,9.1,3.9,0.0,272.0,16.2,37.1,1030.2,0
2019-03-28,9.0,7.3,11.1,0.0,0.0,285.0,13.7,29.5,1033.8,0
2019-03-29,10.6,4.2,15.6,0.0,0.0,254.0,9.7,35.6,1030.7,576
2019-03-30,10.3,2.8,17.8,0.0,0.0,247.0,10.4,42.5,1021.5,588
2019-03-31,6.9,0.6,10.5,0.0,0.0,317.0,15.5,42.5,1025.0,624
2019-04-01,5.5,-2.0,11.3,0.0,0.0,88.0,14.0,40.0,1025.8,726
2019-04-02,9.3,2.6,15.2,0.8,0.0,126.0,21.6,42.5,1010.1,510
2019-04-03,9.9,7.7,12.4,2.1,0.0,120.0,12.2,46.4,1002.8,108
2019-04-04,8.2,3.8,11.9,0.0,0.0,309.0,11.2,38.9,1000.5,60
2019-04-05,8.8,6.2,12.5,0.0,0.0,256.0,10.8,24.8,1005.6,54
2019-04-06,12.0,4.4,20.9,0.0,0.0,65.0,10.8,31.3,1008.1,504
2019-04-07,12.7,5.9,20.2,0.0,0.0,68.0,11.5,33.5,1009.1,696
2019-04-08,8.7,3.2,14.6,0.0,0.0,45.0,13.3,42.5,1013.1,654
2019-04-09,5.3,-0.9,10.0,0.0,0.0,50.0,15.1,38.9,1017.7,606
2019-04-10,4.0,-2.5,9.6,0.0,0.0,39.0,12.6,35.6,1020.4,636
2019-04-11,4.2,1.3,6.6,0.0,0.0,59.0,13.0,29.5,1026.5,198
2019-04-12,3.5,-0.6,7.4,0.0,0.0,62.0,16.9,52.6,1028.4,390
2019-04-13,3.0,-0.6,7.2,1.6,0.0,45.0,16.9,45.7,1027.0,180
2019-04-14,4.9,-0.4,7.3,0.1,0.0,53.0,15.1,37.1,1028.3,30
2019-04-15,7.3,2.7,12.9,0.0,0.0,65.0,20.5,38.9,1029.0,774
2019-04-16,8.1,0.9,14.8,0.0,0.0,82.0,18.0,45.7,1024.0,780
2019-04-17,11.1,5.7,17.8,0.0,0.0,87.0,20.2,46.4,1027.4,786
2019-04-18,11.7,4.5,19.3,0.0,0.0,61.0,16.2,45.7,1031.4,786
2019-04-19,13.1,5.3,21.9,0.0,0.0,67.0,13.7,38.9,1033.3,780
2019-04-20,11.7,4.8,18.2,0.0,0.0,57.0,11.2,31.3,1032.1,792
2019-04-21,12.9,3.4,21.8,0.0,0.0,79.0,10.1,30.2,1023.6,804
2019-04-22,15.1,7.2,20.9,0.0,0.0,100.0,21.2,53.6,1016.3,804
2019-04-23,15.5,11.1,20.5,0.0,0.0,97.0,31.0,68.0,1008.1,684
2019-04-24,17.4,12.3,23.7,1.2,0.0,119.0,23.4,48.2,1003.8,540
2019-04-25,17.3,9.3,23.2,0.0,0.0,164.0,17.6,48.2,1008.9,786
2019-04-26,14.1,10.2,17.7,2.3,0.0,302.0,18.4,50.0,1010.5,408
2019-04-27,11.7,8.2,19.0,2.3,0.0,227.0,12.2,56.2,1011.3,414
2019-04-28,8.6,5.4,12.2,3.6,0.0,272.0,10.8,27.0,1018.3,204
2019-04-29,9.8,2.3,16.9,1.4,0.0,332.0,13.0,35.3,1022.4,336
2019-04-30,10.1,0.6,18.4,0.0,0.0,305.0,14.0,36.4,1020.8,486
2019-05-01,8.9,7.8,10.7,0.0,0.0,286.0,22.3,50.0,1015.0,0
2019-05-02,8.8,5.2,12.5,0.3,0.0,276.0,21.2,55.4,1006.5,0
2019-05-03,6.2,2.6,10.1,2.0,0.0,284.0,20.5,56.9,1008.2,420
2019-05-04,5.2,-1.2,10.7,0.0,0.0,286.0,14.4,53.6,1007.9,534
2019-05-05,5.7,-1.9,11.7,0.0,0.0,287.0,13.3,47.5,1016.8,534
2019-05-06,6.5,1.9,10.6,1.3,0.0,260.0,18.4,52.6,1016.9,216
2019-05-07,7.4,2.5,11.9,0.0,0.0,266.0,11.5,35.3,1016.7,534
2019-05-08,9.8,3.2,15.2,11.6,0.0,132.0,15.8,44.3,1004.6,348
2019-05-09,12.5,8.1,17.6,0.7,0.0,181.0,11.2,28.4,998.5,162
2019-05-10,9.3,2.3,12.1,2.4,0.0,261.0,11.2,38.9,1007.4,156
2019-05-11,8.5,0.4,14.7,0.0,0.0,4.0,11.2,35.3,1016.4,702
2019-05-12,9.0,2.9,14.1,0.0,0.0,311.0,19.4,51.1,1031.0,852
2019-05-13,9.1,2.3,14.7,0.0,0.0,313.0,16.9,46.4,1037.3,852
2019-05-14,9.3,0.1,15.3,0.0,0.0,22.0,12.2,38.9,1034.6,684
2019-05-15,9.9,0.3,16.5,0.0,0.0,36.0,13.3,48.6,1028.6,552
2019-05-16,10.1,8.4,13.5,5.5,0.0,32.0,15.5,55.4,1019.5,0
2019-05-17,12.8,9.3,17.6,0.0,0.0,88.0,14.0,35.6,1011.5,228
2019-05-18,16.5,10.3,23.3,0.0,0.0,71.0,14.0,38.9,1007.9,528
2019-05-19,15.5,10.7,23.4,0.0,0.0,55.0,14.4,43.9,1006.8,444
2019-05-20,16.1,11.5,21.0,7.3,0.0,41.0,13.7,31.3,1005.8,282
2019-05-21,14.7,11.2,17.0,19.8,0.0,323.0,15.8,47.5,1007.6,0
2019-05-22,11.1,6.0,14.0,0.3,0.0,290.0,21.2,50.8,1015.9,156
2019-05-23,13.6,5.0,20.0,0.0,0.0,238.0,10.1,28.4,1017.6,744
2019-05-24,14.3,6.6,22.3,0.0,0.0,278.0,15.8,48.6,1013.4,690
2019-05-25,12.0,7.6,14.7,0.0,0.0,282.0,15.8,37.1,1015.6,30
2019-05-26,13.8,7.7,19.2,11.5,0.0,234.0,16.6,46.8,1009.7,6
2019-05-27,14.6,11.7,18.1,0.0,0.0,263.0,16.6,40.7,1006.5,300
2019-05-28,11.8,5.4,16.2,0.0,0.0,299.0,14.4,38.9,1009.4,558
2019-05-29,10.6,3.7,15.6,0.0,0.0,322.0,9.7,34.6,1021.3,642
2019-05-30,14.1,8.6,18.0,1.5,0.0,188.0,17.6,47.5,1020.9,0
2019-05-31,17.8,13.1,22.8,0.1,0.0,260.0,14.8,33.5,1021.8,204
2019-06-01,17.6,11.9,23.8,0.0,0.0,254.0,13.7,40.7,1020.8,612
2019-06-02,22.1,10.3,29.9,0.0,0.0,149.0,13.7,40.7,1015.0,822
2019-06-03,20.2,13.9,25.0,2.1,0.0,215.0,14.0,52.9,1012.5,294
2019-06-04,16.8,13.0,22.7,16.5,0.0,51.0,10.4,31.0,1012.4,348
2019-06-05,23.3,18.6,28.2,0.0,0.0,76.0,13.7,42.1,1007.4,696
2019-06-06,18.0,10.9,22.7,0.8,0.0,275.0,16.2,50.8,1009.6,252
2019-06-07,17.0,9.4,23.1,9.7,0.0,61.0,10.8,40.0,1013.6,882
2019-06-08,15.6,12.3,19.0,0.0,0.0,200.0,25.2,65.5,1015.7,162
2019-06-09,16.6,11.4,21.9,0.6,0.0,232.0,14.8,35.3,1022.4,786
2019-06-10,17.0,13.6,22.1,2.5,0.0,49.0,16.6,39.6,1014.5,252
2019-06-11,17.6,14.4,22.4,11.2,0.0,349.0,10.1,38.2,1011.0,276
2019-06-12,17.2,12.9,20.6,2.9,0.0,332.0,11.9,59.8,1009.5,0
2019-06-13,17.9,12.1,23.6,0.0,0.0,201.0,14.4,46.4,1012.7,492
2019-06-14,20.1,12.7,27.1,13.8,0.0,123.0,13.3,72.7,1015.7,726
2019-06-15,18.2,14.5,22.3,3.4,0.0,45.0,15.8,55.4,1011.7,78
2019-06-16,17.4,10.9,23.3,0.0,0.0,252.0,8.6,43.9,1019.4,576
2019-06-17,19.9,10.9,25.8,0.0,0.0,171.0,7.6,27.0,1020.9,714
2019-06-18,22.2,16.6,28.8,0.0,0.0,129.0,14.0,43.2,1015.1,528
2019-06-19,22.4,15.9,30.9,3.2,0.0,120.0,12.2,49.3,1008.2,600
2019-06-20,18.1,15.3,21.3,0.7,0.0,244.0,12.2,35.3,1010.3,264
2019-06-21,16.3,10.4,21.2,0.0,0.0,282.0,12.2,36.4,1018.1,396
2019-06-22,16.0,8.1,22.1,0.0,0.0,25.0,10.8,31.3,1023.7,846
2019-06-23,19.2,12.8,25.7,0.0,0.0,75.0,15.8,35.6,1023.3,756
2019-06-24,21.4,13.6,28.4,0.0,0.0,82.0,14.8,46.4,1023.5,852
2019-06-25,25.7,16.4,33.1,0.0,0.0,125.0,14.4,38.2,1020.1,870
2019-06-26,22.1,14.5,28.4,0.0,0.0,284.0,18.7,45.7,1021.6,840
2019-06-27,15.2,13.0,17.5,0.0,0.0,302.0,22.7,46.8,1026.3,42
2019-06-28,16.9,11.3,22.7,0.0,0.0,308.0,11.9,27.7,1025.4,588
2019-06-29,20.9,8.8,30.5,0.0,0.0,291.0,6.1,21.6,1020.2,918
2019-06-30,23.0,14.8,34.8,0.0,0.0,223.0,18.7,64.1,1012.3,900
2019-07-01,18.2,13.1,24.0,1.1,0.0,258.0,21.6,60.5,1014.6,522
2019-07-02,14.7,7.7,18.1,0.2,0.0,282.0,22.3,61.6,1020.2,390
2019-07-03,13.7,7.7,18.5,0.0,0.0,281.0,17.3,51.1,1023.4,402
2019-07-04,15.3,8.7,20.0,0.6,0.0,265.0,17.6,44.3,1021.5,330
2019-07-05,15.5,13.5,17.7,1.3,0.0,277.0,17.6,46.4,1014.7,12
2019-07-06,14.9,13.7,16.6,1.3,0.0,257.0,18.0,48.6,1008.9,90
2019-07-07,13.5,11.3,16.3,0.7,0.0,285.0,19.1,52.6,1011.8,60
2019-07-08,13.1,10.4,16.6,1.2,0.0,275.0,16.2,50.0,1015.6,168
2019-07-09,13.3,9.9,17.7,0.0,0.0,280.0,14.8,42.1,1018.2,78
2019-07-10,15.2,10.3,20.2,0.0,0.0,290.0,13.0,33.5,1018.4,318
2019-07-11,16.5,13.0,21.5,12.6,0.0,217.0,6.8,28.4,1013.3,24
2019-07-12,17.3,14.4,21.5,1.9,0.0,265.0,10.1,35.3,1010.2,276
2019-07-13,17.5,14.6,21.8,1.1,0.0,307.0,12.6,38.9,1014.4,66
2019-07-14,14.7,13.1,16.3,0.0,0.0,291.0,12.2,36.4,1017.8,6
2019-07-15,14.4,13.2,16.5,0.1,0.0,284.0,16.6,45.0,1016.8,6
2019-07-16,15.4,13.3,18.4,0.1,0.0,290.0,20.5,49.3,1015.6,228
2019-07-17,15.6,11.8,21.3,0.0,0.0,327.0,7.9,25.2,1015.2,276
2019-07-18,19.1,9.8,25.5,0.0,0.0,128.0,6.8,24.1,1011.9,510
2019-07-19,19.0,14.5,23.8,0.0,0.0,283.0,10.8,35.6,1012.9,402
2019-07-20,19.7,13.4,29.5,11.3,0.0,144.0,14.8,66.6,1012.3,462
2019-07-21,18.4,12.9,23.7,0.0,0.0,254.0,16.2,45.0,1018.0,588
2019-07-22,17.9,11.9,23.4,0.1,0.0,243.0,9.4,31.3,1022.1,60
2019-07-23,22.7,14.2,29.3,0.0,0.0,281.0,8.3,22.3,1021.2,888
2019-07-24,26.0,17.8,33.4,0.0,0.0,103.0,11.5,29.5,1017.6,864
2019-07-25,27.7,20.6,35.3,0.0,0.0,98.0,14.4,32.0,1017.1,780
2019-07-26,24.4,16.5,31.9,0.0,0.0,81.0,18.4,45.7,1014.5,876
2019-07-27,22.2,17.0,28.7,0.0,0.0,65.0,23.0,55.1,1007.9,786
2019-07-28,22.9,17.6,29.7,0.0,0.0,61.0,15.5,44.3,1004.0,642
2019-07-29,20.9,17.5,23.4,5.5,0.0,313.0,12.6,31.3,1009.6,168
2019-07-30,20.4,15.4,26.5,13.0,0.0,312.0,10.4,24.1,1012.0,480
2019-07-31,20.1,15.3,26.1,0.3,0.0,170.0,11.2,40.7,1014.3,384
2019-08-01,19.4,13.5,25.0,0.0,0.0,244.0,7.2,25.9,1016.3,414
2019-08-02,18.2,13.1,23.4,5.6,0.0,51.0,7.2,29.2,1014.9,150
2019-08-03,18.4,12.0,24.6,0.2,0.0,308.0,9.7,37.1,1015.7,630
2019-08-04,17.7,13.2,21.6,0.2,0.0,277.0,8.3,25.9,1016.0,96
2019-08-05,19.5,14.2,23.5,0.0,0.0,111.0,7.6,20.5,1010.7,186
2019-08-06,19.7,13.6,25.3,0.0,0.0,253.0,10.4,48.6,1008.5,546
2019-08-07,17.7,13.3,25.2,1.8,0.0,227.0,11.2,55.4,1006.2,360
2019-08-08,18.1,12.8,23.4,0.0,0.0,250.0,15.5,48.2,1009.0,438
2019-08-09,18.5,12.7,23.1,2.8,0.0,167.0,11.9,32.8,1010.3,342
2019-08-10,20.2,16.8,23.9,1.2,0.0,211.0,21.2,57.2,1008.1,348
2019-08-11,19.4,13.8,24.0,0.0,0.0,229.0,19.4,53.6,1012.7,510
2019-08-12,18.2,14.4,23.8,1.4,0.0,256.0,14.0,46.4,1013.0,606
2019-08-13,14.9,11.0,18.8,0.4,0.0,246.0,15.1,40.0,1014.4,216
2019-08-14,15.8,9.9,21.2,3.7,0.0,249.0,13.3,38.2,1015.7,450
2019-08-15,16.2,13.0,19.2,8.3,0.0,182.0,15.1,34.6,1009.6,24
2019-08-16,17.4,15.2,21.3,0.9,0.0,236.0,12.2,31.3,1013.7,228
2019-08-17,17.9,15.0,20.5,4.9,0.0,180.0,15.8,37.1,1007.9,72
2019-08-18,17.0,14.1,18.7,0.9,0.0,226.0,11.2,27.7,1006.2,102
2019-08-19,17.2,12.1,22.0,0.0,0.0,224.0,18.0,44.3,1013.9,516
2019-08-20,16.6,12.5,22.2,1.0,0.0,245.0,11.9,37.1,1021.2,492
2019-08-21,15.6,10.8,21.7,0.0,0.0,271.0,9.7,31.3,1027.4,432
2019-08-22,18.4,10.7,25.6,0.0,0.0,169.0,11.2,38.2,1026.0,768
2019-08-23,18.8,10.9,25.2,0.0,0.0,323.0,7.6,26.6,1026.0,768
2019-08-24,20.7,12.7,28.8,0.0,0.0,58.0,13.0,38.9,1024.0,780
2019-08-25,22.5,14.2,30.0,0.0,0.0,63.0,7.2,24.1,1021.0,630
2019-08-26,25.0,18.7,32.1,0.0,0.0,86.0,11.5,33.5,1019.8,642
2019-08-27,23.3,17.4,31.8,39.4,0.0,76.0,9.4,85.7,1017.1,468
2019-08-28,24.3,18.7,32.2,0.4,0.0,150.0,8.3,50.0,1013.6,666
2019-08-29,20.2,15.2,24.7,2.2,0.0,256.0,10.4,34.6,1017.6,318
2019-08-30,19.1,13.8,24.6,0.0,0.0,287.0,7.6,32.8,1022.1,624
2019-08-31,22.4,12.4,30.8,0.0,0.0,96.0,9.7,53.6,1014.1,720
2019-09-01,17.8,11.5,22.3,1.6,0.0,275.0,13.3,40.7,1012.0,96
2019-09-02,13.7,8.5,18.2,4.5,0.0,245.0,11.5,57.2,1020.5,438
2019-09-03,15.4,12.3,19.9,2.1,0.0,231.0,16.6,44.3,1020.2,120
2019-09-04,16.5,13.0,20.2,1.4,0.0,214.0,17.3,43.2,1014.2,24
2019-09-05,13.3,8.1,17.0,6.3,0.0,248.0,19.1,58.0,1014.7,270
2019-09-06,13.8,8.0,17.6,0.0,0.0,225.0,18.7,44.3,1020.6,300
2019-09-07,14.0,11.3,18.1,0.2,0.0,225.0,9.0,24.8,1017.3,408
2019-09-08,14.4,9.4,19.2,0.0,0.0,4.0,5.4,18.4,1018.1,390
2019-09-09,13.8,9.3,17.9,3.7,0.0,334.0,7.6,22.3,1013.9,138
2019-09-10,14.4,11.0,19.0,0.0,0.0,267.0,16.9,46.4,1015.0,252
2019-09-11,14.5,8.9,20.3,3.5,0.0,223.0,20.5,54.4,1019.3,414
2019-09-12,16.7,13.2,20.6,0.5,0.0,243.0,13.0,37.8,1024.6,360
2019-09-13,15.9,8.1,19.0,0.6,0.0,282.0,17.3,47.5,1029.5,330
2019-09-14,12.7,6.5,18.6,0.0,0.0,257.0,6.1,24.1,1032.5,582
2019-09-15,13.7,9.4,17.9,1.5,0.0,246.0,15.1,45.7,1020.1,150
2019-09-16,12.9,9.5,16.2,0.1,0.0,269.0,12.2,40.0,1018.6,246
2019-09-17,11.3,8.5,14.3,4.7,0.0,271.0,20.2,82.1,1015.8,228
2019-09-18,11.6,8.4,15.5,0.0,0.0,293.0,18.0,53.6,1023.2,426
2019-09-19,10.9,5.3,15.8,0.0,0.0,302.0,11.2,35.3,1028.5,414
2019-09-20,12.2,5.2,16.4,0.0,0.0,267.0,8.3,26.6,1028.1,6
2019-09-21,15.5,10.5,22.1,0.0,0.0,223.0,6.8,20.5,1021.6,612
2019-09-22,16.4,8.5,24.5,0.0,0.0,97.0,10.8,32.8,1012.8,672
2019-09-23,15.6,9.6,21.0,0.0,0.0,103.0,10.4,30.2,1013.2,588
2019-09-24,16.1,12.5,20.4,0.3,0.0,193.0,8.3,24.1,1011.3,198
2019-09-25,13.9,12.5,15.4,4.9,0.0,117.0,7.9,25.9,1005.9,0
2019-09-26,14.7,11.2,18.6,9.3,0.0,143.0,12.6,32.8,1008.5,0
2019-09-27,15.6,13.6,18.9,1.7,0.0,208.0,14.0,42.5,1007.0,108
2019-09-28,15.3,13.3,18.4,1.4,0.0,215.0,24.5,51.1,1006.9,204
2019-09-29,13.9,13.1,15.4,31.1,0.0,214.0,21.6,42.1,998.8,0
2019-09-30,13.6,11.5,16.2,10.2,0.0,266.0,22.3,70.2,1000.0,162
2019-10-01,10.7,8.3,12.8,12.2,0.0,260.0,9.7,27.7,1000.1,0
2019-10-02,9.5,6.6,12.8,4.3,0.0,270.0,13.3,42.5,1005.2,438
2019-10-03,8.6,5.7,13.4,0.0,0.0,322.0,9.7,25.9,1013.9,198
2019-10-04,8.9,6.4,11.0,5.4,0.0,118.0,13.3,25.9,1009.0,0
2019-10-05,8.5,3.8,13.3,0.2,0.0,35.0,12.2,36.4,1017.2,438
2019-10-06,6.7,1.9,10.9,0.0,0.0,89.0,13.3,36.4,1020.4,288
2019-10-07,6.8,-0.2,11.8,4.1,0.0,95.0,8.6,25.2,1019.4,492
2019-10-08,11.4,7.8,15.9,2.5,0.0,207.0,15.8,41.4,1004.5,72
2019-10-09,11.5,8.4,14.7,0.9,0.0,224.0,18.4,40.0,1003.6,78
2019-10-10,10.0,8.0,14.1,3.5,0.0,231.0,19.1,70.2,1007.6,270
2019-10-11,13.1,10.7,15.3,1.5,0.0,218.0,29.2,56.2,1007.4,0
2019-10-12,12.5,10.6,15.9,3.1,0.0,235.0,15.1,55.1,1008.1,0
2019-10-13,15.1,10.8,20.7,4.7,0.0,155.0,13.0,48.2,1008.9,54
2019-10-14,14.9,12.4,17.6,0.0,0.0,224.0,13.3,40.7,1012.7,306
2019-10-15,15.1,11.4,21.0,21.2,0.0,87.0,7.9,20.5,1006.5,474
2019-10-16,13.1,10.3,14.7,4.0,0.0,269.0,12.2,39.6,1007.7,120
2019-10-17,13.8,12.2,15.8,2.5,0.0,195.0,14.4,35.6,1009.4,24
2019-10-18,13.6,10.5,17.7,1.7,0.0,183.0,20.9,51.8,1006.2,132
2019-10-19,12.1,9.4,15.1,1.8,0.0,179.0,17.3,42.5,1006.3,12
2019-10-20,11.2,8.7,14.2,10.6,0.0,130.0,6.1,27.0,1010.6,0
2019-10-21,12.8,10.9,16.0,0.0,0.0,108.0,11.9,36.4,1016.9,36
2019-10-22,11.9,9.7,14.7,0.0,0.0,226.0,13.0,33.8,1022.6,114
2019-10-23,11.5,7.9,15.0,0.0,0.0,140.0,10.8,25.9,1018.5,282
2019-10-24,13.5,12.4,15.6,0.0,0.0,153.0,15.5,35.3,1008.9,30
2019-10-25,14.0,12.4,15.4,0.1,0.0,216.0,21.2,55.1,1015.1,150
2019-10-26,16.2,13.8,18.4,2.2,0.0,213.0,31.7,59.4,1010.3,318
2019-10-27,11.1,7.8,17.2,0.9,0.0,251.0,23.0,60.5,1014.2,336
2019-10-28,8.0,2.4,11.8,1.7,0.0,265.0,12.6,38.9,1020.0,294
2019-10-29,3.7,-1.6,10.0,0.0,0.0,350.0,6.1,24.1,1026.5,534
2019-10-30,2.3,-3.0,9.1,0.0,0.0,10.0,3.6,13.0,1030.7,528
2019-10-31,2.2,-2.7,7.9,0.0,0.0,101.0,7.6,20.5,1026.8,522
2019-11-01,2.3,-1.6,5.8,4.2,0.0,136.0,15.8,35.3,1009.9,102
2019-11-02,10.3,5.8,15.1,8.1,0.0,170.0,15.1,49.3,990.0,48
2019-11-03,10.7,8.4,13.0,4.3,0.0,137.0,11.9,27.7,987.8,24
2019-11-04,10.4,8.6,12.5,4.1,0.0,210.0,9.0,28.4,988.8,102
2019-11-05,8.9,6.9,10.5,10.4,0.0,48.0,5.8,20.5,995.0,0
2019-11-06,6.7,4.3,8.0,0.1,0.0,311.0,5.4,16.6,1000.6,0
2019-11-07,5.3,0.8,8.5,2.2,0.0,138.0,11.9,30.2,1002.0,0
2019-11-08,6.0,2.0,10.2,0.0,0.0,143.0,7.6,22.3,1007.1,342
2019-11-09,5.1,2.3,9.2,0.2,0.0,246.0,6.1,23.4,1007.7,84
2019-11-10,4.3,0.0,8.5,0.0,0.0,169.0,9.4,25.9,1012.6,480
2019-11-11,2.7,-0.2,5.6,0.0,0.0,154.0,18.0,38.9,1007.9,216
2019-11-12,5.7,2.5,8.0,0.0,0.0,173.0,19.4,44.3,1001.5,36
2019-11-13,4.1,1.3,6.7,0.0,0.0,173.0,17.3,44.3,1000.3,54
2019-11-14,4.6,1.4,7.9,0.0,0.0,130.0,12.2,31.3,1007.2,348
2019-11-15,5.3,2.8,7.8,0.0,0.0,82.0,19.4,46.4,1006.8,0
2019-11-16,5.5,2.4,7.1,14.8,0.0,252.0,15.1,40.7,1005.9,0
2019-11-17,3.7,-0.5,7.1,2.0,0.0,96.0,10.4,31.0,1012.9,102
2019-11-18,7.1,5.6,7.9,3.3,0.0,162.0,13.3,40.7,1004.5,0
2019-11-19,6.6,3.9,9.1,0.2,0.0,212.0,20.9,46.8,1011.3,42
2019-11-20,4.1,3.5,4.9,2.0,0.0,312.0,4.7,13.0,1018.9,0
2019-11-21,5.4,1.3,8.1,0.8,0.0,72.0,8.6,20.9,1012.4,0
2019-11-22,6.9,5.1,8.6,0.0,0.0,142.0,15.1,38.2,1009.0,192
2019-11-23,7.4,5.5,8.6,0.0,0.0,95.0,21.2,44.3,1007.6,162
2019-11-24,5.0,4.2,5.9,0.0,0.0,100.0,19.8,42.5,1010.4,0
2019-11-25,5.2,4.9,5.5,0.1,0.0,137.0,14.4,35.3,1011.2,0
2019-11-26,6.5,4.5,8.4,0.0,0.0,153.0,14.0,24.1,1005.2,6
2019-11-27,8.0,7.1,8.7,1.5,0.0,140.0,16.2,41.4,993.2,0
2019-11-28,9.1,6.8,10.4,4.7,0.0,214.0,24.1,51.1,986.5,0
